,CAD_INCIDENT_ID,INITIAL_CALL_TYPE,INITIAL_SEVERITY_LEVEL_CODE,INCIDENT_RESPONSE_SECONDS_QY,TIME
747,131482434,PEDSTR,3,,201328
748,131483185,SICK,6,618,201328
749,131490041,CARD,3,217,201329
750,131490839,ABDPN,5,336,201329
751,131491592,DIFFBR,2,469,201329
752,131492368,INJURY,5,654,201329
753,131493139,DRUG,4,,201329
754,131493918,SICK,6,758,201329
755,131500448,DIFFBR,2,429,201330
756,131501243,SICK,6,507,201330
757,131502030,ASTHMB,2,331,201330
758,131502844,PEDSTR,3,336,201330
759,131503636,INJURY,5,"1,535",201330
760,131504410,EDP,7,824,201330
761,131510576,SICK,6,210,201331
762,131511356,STNDBY,8,475,201331
763,131512179,SICK,6,614,201331
764,131513008,INBLED,3,524,201331
765,131513787,INJURY,5,571,201331
766,131514576,ASTHMB,2,376,201331
767,131520408,INJURY,5,"2,099",201301
768,131521206,INJURY,5,510,201301
769,131521963,UNKNOW,4,170,201301
770,131522744,UNKNOW,4,185,201301
771,131523517,PEDSTR,3,300,201301
772,131524297,INJURY,5,486,201301
773,131530334,DRUG,4,238,201302
774,131531103,EDP,7,311,201302
775,131531872,INJURY,5,341,201302
776,131532673,EDP,7,271,201302
777,131533458,DIFFBR,2,304,201302
778,131534225,INJURY,5,612,201302
779,131540629,SICK,6,353,201303
780,131541401,SICK,6,877,201303
781,131542162,STNDBY,8,,201303
782,131542945,INJURY,5,629,201303
783,131543722,UNC,2,424,201303
784,131544497,CVAC,3,241,201303
785,131550691,SHOT,3,567,201304
786,131551459,RESPIR,4,466,201304
787,131552240,EDP,7,"12,436",201304
788,131553018,UNC,2,584,201304
789,131553802,INJURY,5,232,201304
790,131560037,SICK,6,496,201305
791,131560812,UNKNOW,4,249,201305
792,131561560,UNC,2,392,201305
793,131562337,INJURY,4,"1,346",201305
794,131563111,CARD,3,527,201305
795,131563887,INJURY,5,661,201305
796,131570278,ASTHMB,2,257,201306
797,131571049,SICK,6,"1,071",201306
798,131571811,ASTHMB,2,279,201306
799,131572585,CHILDA,6,831,201306
800,131573355,INJURY,5,380,201306
801,131574128,INJURY,5,436,201306
802,131580690,INJURY,5,736,201307
803,131581450,UNKNOW,4,690,201307
804,131582229,SICK,6,"3,827",201307
805,131583000,CARD,3,508,201307
806,131583774,SICK,6,485,201307
807,131590547,SICK,6,535,201308
808,131591322,SICK,6,"1,077",201308
809,131592105,SICK,6,617,201308
810,131592879,CARD,3,665,201308
811,131593654,OBCOMP,2,,201308
812,131600314,MVAINJ,4,504,201309
813,131601091,UNC,2,253,201309
814,131601849,PEDSTR,3,206,201309
815,131602635,UNC,2,454,201309
816,131603388,ARREST,1,138,201309
817,131604139,SICPED,4,503,201309
818,131610756,DRUG,4,440,201310
819,131611500,EDP,7,"3,444",201310
820,131612279,SICK,6,"4,383",201310
821,131613079,INJURY,5,"1,448",201310
822,131613851,SICK,6,198,201310
823,131620401,SICK,6,213,201311
824,131621166,SICPED,4,626,201311
825,131621934,INJURY,5,"1,780",201311
826,131622722,TRAUMA,2,252,201311
827,131623487,EDP,7,360,201311
828,131630102,SEIZR,3,486,201312
829,131630870,EDP,7,467,201312
830,131631628,ABDPN,5,274,201312
831,131632416,ALTMEN,3,589,201312
832,131633187,MVAINJ,4,,201312
833,131633943,DIFFBR,2,554,201312
834,131640536,DIFFBR,2,344,201313
835,131641324,EDP,7,671,201313
836,131642097,SICK,6,304,201313
837,131642867,INJURY,5,"1,622",201313
838,131643647,UNKNOW,4,271,201313
839,131650532,ABDPN,5,729,201314
840,131651299,CARD,3,290,201314
841,131652064,SICK,6,"2,333",201314
842,131652820,SICK,6,581,201314
843,131653586,MVAINJ,4,920,201314
844,131660301,EDP,7,311,201315
845,131661100,OBLAB,5,764,201315
846,131661859,CARD,3,424,201315
847,131662638,SICK,6,395,201315
848,131663409,SICK,6,445,201315
849,131670017,DRUG,4,"1,019",201316
850,131670783,OTHER,6,,201316
851,131671563,DIFFBR,2,395,201316
852,131672349,SICK,6,642,201316
853,131673097,SICK,6,473,201316
854,131673848,INJURY,5,492,201316
855,131680707,MVAINJ,4,395,201317
856,131681484,SICK,6,"1,749",201317
857,131682257,OTHER,6,,201317
858,131683056,SICK,6,510,201317
859,131683813,SICK,6,284,201317
860,131690027,EDP,7,"1,168",201318
861,131690784,CARD,3,389,201318
862,131691540,DIFFBR,2,321,201318
863,131692323,SICK,6,"1,476",201318
864,131693099,CARD,3,440,201318
865,131693876,EDP,7,793,201318
866,131700607,SICK,6,333,201319
867,131701382,DIFFBR,2,295,201319
868,131702153,UNC,2,667,201319
869,131702926,DIFFBR,2,395,201319
870,131703697,DRUG,4,"1,804",201319
871,131710395,INJURY,5,458,201320
872,131711168,SICK,6,722,201320
873,131711931,PEDSTR,3,82,201320
874,131712703,SICK,4,481,201320
875,131713470,SICK,6,,201320
876,131720109,INJURY,5,,201321
877,131720877,RESPIR,4,673,201321
878,131721621,INJURY,5,492,201321
879,131722373,SICK,6,"2,343",201321
880,131723138,DRUG,4,470,201321
881,131723914,CARD,3,952,201321
882,131730371,OTHER,6,619,201322
883,131731158,CARD,3,331,201322
884,131731907,UNC,2,169,201322
885,131732680,EDP,7,381,201322
886,131733471,UNKNOW,4,508,201322
887,131734247,SICPED,4,698,201322
888,131740735,INJURY,5,368,201323
889,131741546,SICK,6,483,201323
890,131742343,INJURY,5,378,201323
891,131743088,DRUG,4,282,201323
892,131743877,DIFFBR,2,161,201323
893,131750401,SICK,6,347,201324
894,131751194,SICK,6,879,201324
895,131751948,UNC,2,574,201324
896,131752730,INJURY,5,380,201324
897,131753505,SICPED,4,"1,088",201324
898,131754260,UNKNOW,4,215,201324
899,131760333,SICK,6,"1,157",201325
900,131761101,INJURY,5,770,201325
901,131761852,DIFFBR,2,491,201325
902,131762640,INJURY,5,0,201325
903,131763428,ANAPH,2,344,201325
904,131764179,OTHER,6,584,201325
905,131770602,SEIZR,3,646,201326
906,131771377,CARD,3,416,201326
907,131772144,UNC,2,903,201326
908,131772919,SICK,6,539,201326
909,131773679,UNKNOW,4,402,201326
910,131780006,SICK,6,458,201327
911,131780792,INJURY,5,,201327
912,131781541,EDP,7,454,201327
913,131782309,EDP,7,891,201327
914,131783087,DIFFBR,2,303,201327
915,131783846,SICK,6,0,201327
916,131790378,ABDPN,5,206,201328
917,131791156,ALTMEN,3,693,201328
918,131791910,PEDSTR,3,359,201328
919,131792692,ALTMEN,3,415,201328
920,131793452,UNC,2,248,201328
921,131794241,SICK,6,422,201328
922,131800764,ABDPN,5,"1,084",201329
923,131801551,HYPTN,7,751,201329
924,131802316,INJURY,5,213,201329
925,131803084,SICK,6,185,201329
926,131803847,DIFFBR,2,681,201329
927,131810208,INJURY,5,,201330
928,131810969,INJURY,5,"1,405",201330
929,131811746,SICK,6,369,201330
930,131812530,ABDPN,5,,201330
931,131813295,SICK,6,755,201330
932,131814064,INJURY,5,729,201330
933,131820606,ASTHMB,2,98,201301
934,131821387,UNKNOW,4,571,201301
935,131822171,INJURY,5,,201301
936,131822939,INJURY,5,554,201301
937,131823694,SICK,6,378,201301
938,131830251,INJURY,5,540,201302
939,131831024,MVAINJ,4,724,201302
940,131831774,UNKNOW,4,"1,640",201302
941,131832569,SICK,4,422,201302
942,131833329,SICK,6,"1,776",201302
943,131834088,INJURY,5,542,201302
944,131840747,DIFFBR,2,274,201303
945,131841495,INJURY,5,929,201303
946,131842267,MVAINJ,4,"1,818",201303
947,131843025,INJURY,5,120,201303
948,131843781,MVAINJ,4,785,201303
949,131850360,UNC,2,320,201304
950,131851154,SICK,6,494,201304
951,131851928,SICK,6,256,201304
952,131852704,SICK,6,353,201304
953,131853480,UNC,2,272,201304
954,131860143,STAB,3,648,201305
955,131860918,OTHER,6,385,201305
956,131861709,EDP,7,972,201305
957,131862497,INJURY,5,186,201305
958,131863276,DIFFBR,2,661,201305
959,131864052,SICK,6,"1,316",201305
960,131864836,UNC,2,169,201305
961,131870737,DRUG,4,,201306
962,131871521,DRUG,4,"1,104",201306
963,131872298,UNKNOW,4,492,201306
964,131873078,CHOKE,1,218,201306
965,131873858,SICK,6,452,201306
966,131880371,MVAINJ,4,478,201307
967,131881165,INJURY,5,194,201307
968,131881930,SICK,6,305,201307
969,131882709,BURNMA,3,245,201307
970,131883465,EDP,7,589,201307
971,131884253,INJURY,5,385,201307
972,131890679,SEIZR,3,626,201308
973,131891446,EDP,7,"1,281",201308
974,131892224,INJURY,5,606,201308
975,131892980,INJURY,5,609,201308
976,131893744,ARREST,1,280,201308
977,131900364,DRUG,4,387,201309
978,131901126,GYNMAJ,3,432,201309
979,131901896,SICK,6,854,201309
980,131902660,INJURY,5,265,201309
981,131903412,INJURY,5,"1,899",201309
982,131904169,INJURY,5,"1,056",201309
983,131910764,SICK,6,280,201310
984,131911495,SICK,6,911,201310
985,131912270,INJURY,5,941,201310
986,131913038,SICK,6,721,201310
987,131913791,INJURY,5,"1,023",201310
988,131920252,UNC,2,235,201311
989,131921016,SICK,6,203,201311
990,131921768,SICK,6,557,201311
991,131922567,ARREST,1,208,201311
992,131923329,SICK,6,173,201311
993,131930035,INJURY,5,361,201312
994,131930795,DRUG,4,295,201312
995,131931561,ABDPN,5,535,201312
996,131932342,SICK,6,768,201312
997,131933094,DIFFBR,2,227,201312
998,131933851,UNC,2,356,201312
999,131940533,OTHER,6,,201313
1000,131941307,SICK,6,201,201313
1001,131942065,MVAINJ,4,463,201313
1002,131942823,CARD,3,351,201313
1003,131943594,UNKNOW,4,256,201313
1004,131950320,SICK,6,229,201314
1005,131951110,RESPIR,4,682,201314
1006,131951857,EDP,7,212,201314
1007,131952632,ABDPN,5,473,201314
1008,131953391,SICK,6,355,201314
1009,131954166,CARD,3,537,201314
1010,131960764,OTHER,6,275,201315
1011,131961522,DIFFBR,2,386,201315
1012,131962295,UNC,2,268,201315
1013,131963062,INJURY,5,427,201315
1014,131963826,BURNMA,3,161,201315
1015,131970190,DIFFBR,2,359,201316
1016,131970953,UNC,2,382,201316
1017,131971705,DIFFBR,2,493,201316
1018,131972497,ASTHMB,2,658,201316
1019,131973280,UNC,2,320,201316
1020,131974051,INJURY,5,945,201316
1021,131980456,UNKNOW,4,,201317
1022,131981234,ASTHMB,2,635,201317
1023,131982002,STATEP,2,308,201317
1024,131982789,INJURY,5,536,201317
1025,131983556,DRUG,4,178,201317
1026,131984310,DRUG,4,443,201317
1027,131990655,MVAINJ,4,364,201318
1028,131991406,CARD,3,228,201318
1029,131992169,ABDPN,5,"1,711",201318
1030,131992965,INJURY,5,739,201318
1031,131993725,DIFFBR,2,495,201318
1032,131994509,INHALE,5,725,201318
1033,132000728,EDP,7,526,201319
1034,132001500,DIFFBR,2,234,201319
1035,132002288,INJURY,5,782,201319
1036,132003059,EDP,7,,201319
1037,132003815,MVAINJ,4,229,201319
1038,132004569,INJURY,5,"3,105",201319
1039,132010438,SICK,6,"3,883",201320
1040,132011239,SICK,6,559,201320
1041,132011990,CARD,3,162,201320
1042,132012760,INJURY,5,338,201320
1043,132013532,DIFFBR,2,655,201320
1044,132014295,INJURY,5,"1,548",201320
1045,132020593,DRUG,4,220,201321
1046,132021350,EDP,7,370,201321
1047,132022104,DIFFBR,2,204,201321
1048,132022876,DROWN,2,188,201321
1049,132023624,DIFFBR,2,483,201321
1050,132030382,DIFFBR,2,381,201322
1051,132031157,ABDPN,5,382,201322
1052,132031915,SICK,6,,201322
1053,132032931,ABDPN,5,,201322
1054,132033700,SICK,6,293,201322
1055,132034489,CVAC,2,591,201322
1056,132040383,INJMIN,7,387,201323
1057,132041158,CVA,4,867,201323
1058,132041927,ABDPN,5,"1,651",201323
1059,132042708,SICK,6,504,201323
1060,132043461,CARD,3,216,201323
1061,132044221,ABDPN,5,376,201323
1062,132050669,ARREST,1,326,201324
1063,132051447,UNC,2,756,201324
1064,132052215,SICK,6,385,201324
1065,132052989,INJURY,5,323,201324
1066,132053755,DRUG,4,393,201324
1067,132060490,CARD,3,381,201325
1068,132061252,MVAINJ,4,262,201325
1069,132062008,UNKNOW,4,277,201325
1070,132062746,CARD,3,188,201325
1071,132063501,MVAINJ,4,447,201325
1072,132070667,HYPTN,7,569,201326
1073,132071427,DIFFBR,2,192,201326
1074,132072196,PEDSTR,3,140,201326
1075,132072967,DIFFBR,2,243,201326
1076,132073740,ABDPN,5,654,201326
1077,132080628,ABDPN,5,8,201327
1078,132081407,UNC,2,235,201327
1079,132082176,CARD,3,384,201327
1080,132082946,INJURY,5,478,201327
1081,132083702,DIFFBR,2,818,201327
1082,132090415,SICK,6,805,201328
1083,132091214,UNKNOW,4,566,201328
1084,132091969,INJURY,5,374,201328
1085,132092735,OBLAB,5,284,201328
1086,132093500,CARD,3,183,201328
1087,132100580,EDP,7,478,201329
1088,132101342,UNKNOW,4,"1,630",201329
1089,132102116,SICK,6,"6,438",201329
1090,132102860,CARD,3,461,201329
1091,132103628,DRUG,4,460,201329
1092,132110391,SICK,6,253,201330
1093,132111159,EDP,7,234,201330
1094,132111926,INJURY,5,605,201330
1095,132112691,UNC,2,402,201330
1096,132113470,INJURY,4,225,201330
1097,132120203,SICK,6,311,201331
1098,132120961,CARD,3,267,201331
1099,132121715,ABDPN,5,451,201331
1100,132122482,DIFFBR,2,278,201331
1101,132123236,INJURY,5,442,201331
1102,132130188,UNKNOW,4,195,201301
1103,132130943,STATEP,2,510,201301
1104,132131688,MVAINJ,4,642,201301
1105,132132463,UNC,2,445,201301
1106,132133230,DRUG,4,390,201301
1107,132140124,SEIZR,3,142,201302
1108,132140888,MVAINJ,4,"1,432",201302
1109,132141647,UNC,2,276,201302
1110,132142417,EDP,7,501,201302
1111,132143192,INJURY,5,496,201302
1112,132143958,SEIZR,3,248,201302
1113,132150550,OTHER,6,704,201303
1114,132151344,ARREST,1,291,201303
1115,132152099,MVAINJ,4,404,201303
1116,132152882,STAB,3,309,201303
1117,132153641,STNDBY,8,830,201303
1118,132160157,UNC,2,585,201304
1119,132160928,SICK,6,435,201304
1120,132161688,INJURY,5,317,201304
1121,132162449,SICK,6,522,201304
1122,132163214,SICK,6,338,201304
1123,132170067,DIFFBR,2,374,201305
1124,132170835,RESPIR,4,782,201305
1125,132171591,ABDPN,5,386,201305
1126,132172351,UNKNOW,4,553,201305
1127,132173100,HYPTN,7,766,201305
1128,132173851,UNC,2,213,201305
1129,132180752,UNC,2,445,201306
1130,132181505,INJURY,5,689,201306
1131,132182285,EDP,7,959,201306
1132,132183028,SICK,6,526,201306
1133,132183797,UNKNOW,4,333,201306
1134,132190593,UNKNOW,4,306,201307
1135,132191347,CARD,3,230,201307
1136,132192098,DRUG,4,338,201307
1137,132192848,SEIZR,3,676,201307
1138,132193607,ABDPN,5,369,201307
1139,132200601,OBMIS,4,289,201308
1140,132201360,INJURY,5,"1,025",201308
1141,132202142,RESPIR,4,376,201308
1142,132202894,SEIZR,3,358,201308
1143,132203650,DRUG,4,270,201308
1144,132210676,UNKNOW,4,679,201309
1145,132211422,SICK,6,613,201309
1146,132212191,DIFFBR,2,684,201309
1147,132212967,MVAINJ,4,339,201309
1148,132213725,UNC,2,511,201309
1149,132220394,DRUG,4,"1,809",201310
1150,132221179,INJURY,5,219,201310
1151,132222080,UNC,2,251,201310
1152,132222699,SICK,6,"1,635",201310
1153,132223466,OBLAB,5,680,201310
1154,132230057,SICK,6,653,201311
1155,132230818,ARREST,1,320,201311
1156,132231588,DIFFBR,2,461,201311
1157,132232349,INJURY,5,217,201311
1158,132233122,SICK,6,459,201311
1159,132240007,SICK,6,429,201312
1160,132240781,UNKNOW,4,580,201312
1161,132241535,DIFFBR,2,407,201312
1162,132242307,ABDPN,5,"1,938",201312
1163,132243067,OTHER,6,,201312
1164,132243810,EDP,7,595,201312
1165,132250478,ASTHMB,2,422,201313
1166,132251249,OTHER,6,471,201313
1167,132252013,EDP,7,265,201313
1168,132252777,PEDSTR,3,82,201313
1169,132253534,SICK,6,279,201313
1170,132260479,SICK,6,340,201314
1171,132261242,EDP,7,"1,464",201314
1172,132262006,INJURY,5,844,201314
1173,132262771,OBLAB,5,615,201314
1174,132263539,SHOT,3,197,201314
1175,132270400,DIFFBR,2,416,201315
1176,132271175,SICK,6,540,201315
1177,132271938,INJURY,5,"4,478",201315
1178,132272712,ASTHMB,2,375,201315
1179,132273486,RESPIR,4,490,201315
1180,132280428,SICK,6,413,201316
1181,132281193,INJURY,5,391,201316
1182,132281964,SICK,6,379,201316
1183,132282724,MVAINJ,4,995,201316
1184,132283478,EDP,7,365,201316
1185,132290176,INJURY,5,460,201317
1186,132290947,UNKNOW,4,672,201317
1187,132291689,ASTHMB,2,460,201317
1188,132292472,STNDBY,8,877,201317
1189,132293237,PEDSTR,3,443,201317
1190,132300016,INJURY,5,197,201318
1191,132300773,SEIZR,3,292,201318
1192,132301532,SICK,6,264,201318
1193,132302301,ARREST,1,151,201318
1194,132303054,STNDBY,8,357,201318
1195,132310052,UNC,2,411,201319
1196,132310795,STATEP,2,472,201319
1197,132311538,ABDPN,5,650,201319
1198,132312313,DRUG,4,249,201319
1199,132313070,DIFFBR,2,235,201319
1200,132320036,UNKNOW,4,664,201320
1201,132320799,DRUG,4,270,201320
1202,132321556,EDP,7,"1,568",201320
1203,132322331,OTHER,6,958,201320
1204,132323092,ALTMEN,3,631,201320
1205,132323863,DRUG,4,512,201320
1206,132330581,PEDSTR,3,413,201321
1207,132331337,INBLED,3,246,201321
1208,132332099,ARREST,1,279,201321
1209,132332873,MCI21P,2,262,201321
1210,132333619,DIFFBR,2,448,201321
1211,132340466,ABDPN,5,278,201322
1212,132341224,INJMAJ,3,522,201322
1213,132341976,SICK,6,273,201322
1214,132342742,EDP,7,,201322
1215,132343490,INJURY,5,629,201322
1216,132350445,INJURY,5,376,201323
1217,132351215,SICK,6,363,201323
1218,132351965,CVAC,2,279,201323
1219,132352720,RESPIR,4,553,201323
1220,132353489,PEDSTR,3,339,201323
1221,132360236,EDP,7,"2,587",201324
1222,132361010,DIFFBR,2,882,201324
1223,132361767,SEIZR,3,118,201324
1224,132362535,SICK,6,249,201324
1225,132363283,UNC,2,203,201324
1226,132370218,PEDSTR,3,318,201325
1227,132370984,INJURY,5,231,201325
1228,132371754,UNC,2,394,201325
1229,132372538,SICK,6,"1,944",201325
1230,132373318,UNC,2,294,201325
1231,132380209,INJURY,5,368,201326
1232,132380969,UNKNOW,4,343,201326
1233,132381716,SICK,6,339,201326
1234,132382490,SICK,6,"2,099",201326
1235,132383251,INJURY,5,553,201326
1236,132390113,INJURY,5,298,201327
1237,132390869,SICK,6,"1,338",201327
1238,132391630,UNC,2,197,201327
1239,132392393,STNDBY,8,"1,303",201327
1240,132393144,STATEP,2,"1,753",201327
1241,132393912,UNC,2,283,201327
1242,132400767,UNKNOW,4,424,201328
1243,132401517,SICK,6,340,201328
1244,132402299,STATEP,2,791,201328
1245,132403064,INJURY,5,334,201328
1246,132403835,DRUG,4,303,201328
1247,132410742,UNKNOW,4,425,201329
1248,132411489,ABDPN,5,747,201329
1249,132412257,SICK,6,633,201329
1250,132413011,PEDSTR,3,309,201329
1251,132413785,DRUG,4,350,201329
1252,132420759,DRUG,4,145,201330
1253,132421469,CVAC,2,450,201330
1254,132422243,SICPED,4,"1,548",201330
1255,132423006,TRAUMA,2,230,201330
1256,132423769,SICK,6,648,201330
1257,132430519,INJMIN,7,600,201331
1258,132431302,SICK,6,617,201331
1259,132432049,INJURY,5,608,201331
1260,132432830,INJURY,5,170,201331
1261,132433589,DRUG,4,468,201331
1262,132440151,UNKNOW,4,316,201301
1263,132440920,DRUG,4,407,201301
1264,132441688,UNKNOW,4,240,201301
1265,132442445,UNC,2,782,201301
1266,132443202,SICK,6,516,201301
1267,132443962,SICPED,4,245,201301
1268,132450726,TRAUMA,2,139,201302
1269,132451500,DRUG,4,396,201302
1270,132452271,MVA,6,0,201302
1271,132453031,SICK,6,402,201302
1272,132453790,SICK,6,438,201302
1273,132460646,UNC,2,536,201303
1274,132461410,SICK,6,726,201303
1275,132462183,EDP,7,408,201303
1276,132462958,DIFFBR,2,479,201303
1277,132463719,SICK,4,278,201303
1278,132470526,DIFFBR,2,339,201304
1279,132471293,DRUG,4,414,201304
1280,132472075,EDP,7,409,201304
1281,132472838,UNC,2,605,201304
1282,132473590,SICK,6,"1,371",201304
1283,132480466,SHOT,3,246,201305
1284,132481226,CARD,3,413,201305
1285,132481997,INJURY,5,708,201305
1286,132482756,UNKNOW,4,416,201305
1287,132483526,CARD,3,178,201305
1288,132490601,INJURY,5,267,201306
1289,132491346,INJMAJ,3,298,201306
1290,132492141,INJURY,5,406,201306
1291,132492905,STATEP,2,306,201306
1292,132493665,EDP,7,311,201306
1293,132500517,DIFFBR,2,387,201307
1294,132501292,SICK,6,583,201307
1295,132502074,INJURY,5,236,201307
1296,132502839,INJURY,5,169,201307
1297,132503587,INJURY,5,327,201307
1298,132510546,DIFFBR,2,537,201308
1299,132511319,INJMIN,7,731,201308
1300,132512102,EDP,7,582,201308
1301,132512852,OBLAB,5,663,201308
1302,132513615,CVAC,2,211,201308
1303,132520680,SICK,6,396,201309
1304,132521428,DIFFBR,2,540,201309
1305,132522204,PEDSTR,3,373,201309
1306,132522942,SICK,6,264,201309
1307,132530034,INJURY,5,380,201310
1308,132530779,INJURY,5,514,201310
